Date,Open,High,Low,Close,Adj Close,Volume
10/20/2023,28732.81,30104.09,28601.67,29682.95,29682.95,21536125230
10/21/2023,29683.38,30287.48,29481.75,29918.41,29918.41,11541146996
10/22/2023,29918.65,30199.43,29720.31,29993.90,29993.90,10446520040
10/23/2023,30140.69,34370.44,30097.83,33086.23,33086.23,38363572311
10/24/2023,33077.30,35150.43,32880.76,33901.53,33901.53,44934999645
10/25/2023,33916.04,35133.76,33709.11,34502.82,34502.82,25254318008
10/26/2023,34504.29,34832.91,33762.32,34156.65,34156.65,19427195376
10/27/2023,34156.50,34238.21,33416.89,33909.80,33909.80,16418032871
10/28/2023,33907.72,34399.39,33874.80,34089.57,34089.57,10160330825
10/29/2023,34089.37,34743.26,33947.57,34538.48,34538.48,11160323986
10/30/2023,34531.74,34843.93,34110.97,34502.36,34502.36,17184860315
10/31/2023,34500.08,34719.25,34083.31,34667.78,34667.78,15758270810
11/1/2023,34657.27,35527.93,34170.69,35437.25,35437.25,22446272005
11/2/2023,35441.58,35919.84,34401.57,34938.24,34938.24,20998158544
11/3/2023,34942.47,34942.47,34133.44,34732.32,34732.32,17158456701
11/4/2023,34736.32,35256.03,34616.69,35082.20,35082.20,9561294264
11/5/2023,35090.01,35340.34,34594.24,35049.36,35049.36,12412743996
11/6/2023,35044.79,35286.03,34765.36,35037.37,35037.37,12693436420
11/7/2023,35047.79,35892.42,34545.82,35443.56,35443.56,18834737789
11/8/2023,35419.48,35994.42,35147.80,35655.28,35655.28,17295394918
11/9/2023,35633.63,37926.26,35592.10,36693.13,36693.13,37762672382
11/10/2023,36702.25,37493.80,36362.75,37313.97,37313.97,22711265155
11/11/2023,37310.07,37407.09,36773.67,37138.05,37138.05,13924272142
11/12/2023,37133.99,37227.69,36779.12,37054.52,37054.52,11545715999
11/13/2023,37070.30,37405.12,36399.61,36502.36,36502.36,19057712790
11/14/2023,36491.79,36753.35,34948.50,35537.64,35537.64,23857403554
11/15/2023,35548.11,37964.89,35383.78,37880.58,37880.58,27365821679
11/16/2023,37879.98,37934.63,35545.47,36154.77,36154.77,26007385366
11/17/2023,36164.82,36704.48,35901.23,36596.68,36596.68,22445028430
11/18/2023,36625.37,36839.28,36233.31,36585.70,36585.70,11886022717
11/19/2023,36585.77,37509.36,36414.60,37386.55,37386.55,12915986553
11/20/2023,37374.07,37756.82,36882.53,37476.96,37476.96,20888209068
11/21/2023,37469.16,37631.14,35813.81,35813.81,35813.81,25172163756
11/22/2023,35756.55,37856.98,35670.97,37432.34,37432.34,24397247860
11/23/2023,37420.43,37643.92,36923.86,37289.62,37289.62,14214948217
11/24/2023,37296.32,38415.34,37261.61,37720.28,37720.28,22922957823
11/25/2023,37721.41,37892.43,37617.42,37796.79,37796.79,9099571165
11/26/2023,37796.83,37820.30,37162.75,37479.12,37479.12,13744796068
11/27/2023,37454.19,37559.36,36750.13,37254.17,37254.17,19002925720
11/28/2023,37247.99,38368.48,36891.09,37831.09,37831.09,21696137014
11/29/2023,37826.11,38366.11,37612.63,37858.49,37858.49,20728546658
11/30/2023,37861.12,38141.75,37531.14,37712.75,37712.75,18115982627
12/1/2023,37718.01,38954.11,37629.36,38688.75,38688.75,23512784002
12/2/2023,38689.28,39678.94,38652.59,39476.33,39476.33,15534035612
12/3/2023,39472.21,40135.61,39298.16,39978.39,39978.39,15769696322
12/4/2023,39978.63,42371.75,39978.63,41980.10,41980.10,39856129827
12/5/2023,41986.27,44408.66,41421.15,44080.65,44080.65,36312154535
12/6/2023,44080.02,44265.77,43478.08,43746.45,43746.45,29909761586
12/7/2023,43769.13,44042.59,42880.65,43292.66,43292.66,27635760671
12/8/2023,43293.14,44705.52,43125.30,44166.60,44166.60,24421116687
12/9/2023,44180.02,44361.26,43627.60,43725.98,43725.98,17368210171
12/10/2023,43728.38,44034.63,43593.29,43779.70,43779.70,13000481418
12/11/2023,43792.02,43808.38,40234.58,41243.83,41243.83,40632672038
12/12/2023,41238.73,42048.30,40667.56,41450.22,41450.22,24779520132
12/13/2023,41468.46,43429.78,40676.87,42890.74,42890.74,26797884674
12/14/2023,42884.26,43390.86,41767.09,43023.97,43023.97,25578530178
12/15/2023,43028.25,43087.82,41692.97,41929.76,41929.76,19639442462
12/16/2023,41937.74,42664.95,41723.11,42240.12,42240.12,14386729590
12/17/2023,42236.11,42359.50,41274.54,41364.66,41364.66,16678702876
12/18/2023,41348.20,42720.30,40530.26,42623.54,42623.54,25224642008
12/19/2023,42641.51,43354.30,41826.34,42270.53,42270.53,23171001281
12/20/2023,42261.30,44275.59,42223.82,43652.25,43652.25,27868908174
12/21/2023,43648.13,44240.67,43330.05,43869.15,43869.15,22452766169
12/22/2023,43868.99,44367.96,43441.97,43997.90,43997.90,21028503216
12/23/2023,44012.20,44015.70,43351.36,43739.54,43739.54,13507796558
12/24/2023,43728.37,43945.52,42786.92,43016.12,43016.12,18830554085
12/25/2023,43010.57,43765.09,42765.77,43613.14,43613.14,21115795370
12/26/2023,43599.85,43603.18,41676.49,42520.40,42520.40,30026850982
12/27/2023,42518.47,43683.16,42167.58,43442.86,43442.86,25260941032
12/28/2023,43468.20,43804.78,42318.55,42627.86,42627.86,22992093014
12/29/2023,42614.64,43124.32,41424.06,42099.40,42099.40,26000021055
12/30/2023,42091.75,42584.13,41556.23,42156.90,42156.90,16013925945
12/31/2023,42152.10,42860.94,41998.25,42265.19,42265.19,16397498810
1/1/2024,42280.23,44175.44,42214.98,44167.33,44167.33,18426978443
1/2/2024,44187.14,45899.71,44176.95,44957.97,44957.97,39335274536
1/3/2024,44961.60,45503.24,40813.54,42848.18,42848.18,46342323118
1/4/2024,42855.82,44770.02,42675.18,44179.92,44179.92,30448091210
1/5/2024,44192.98,44353.29,42784.72,44162.69,44162.69,32336029347
1/6/2024,44178.95,44227.63,43475.16,43989.20,43989.20,16092503468
1/7/2024,43998.46,44495.57,43662.23,43943.10,43943.10,19330573863
1/8/2024,43948.71,47218.00,43244.08,46970.50,46970.50,42746192015
1/9/2024,46987.64,47893.70,45244.71,46139.73,46139.73,39821290992
1/10/2024,46121.54,47647.22,44483.15,46627.78,46627.78,50114613298
1/11/2024,46656.07,48969.37,45678.64,46368.59,46368.59,45833734549
1/12/2024,46354.79,46498.14,41903.77,42853.17,42853.17,43332698900
1/13/2024,42799.45,43234.66,42464.14,42842.38,42842.38,20601860469
1/14/2024,42842.26,43065.60,41724.61,41796.27,41796.27,17521429522
1/15/2024,41715.07,43319.72,41705.42,42511.97,42511.97,22320220558
1/16/2024,42499.34,43566.27,42086.00,43154.95,43154.95,24062872740
1/17/2024,43132.10,43189.89,42189.31,42742.65,42742.65,20851232595
1/18/2024,42742.31,42876.35,40631.17,41262.06,41262.06,25218357242
1/19/2024,41278.46,42134.16,40297.46,41618.41,41618.41,25752407154
1/20/2024,41624.59,41877.89,41446.82,41665.59,41665.59,11586690904
1/21/2024,41671.49,41855.37,41497.01,41545.79,41545.79,9344043642
1/22/2024,41553.65,41651.21,39450.12,39507.37,39507.37,31338708143
1/23/2024,39518.71,40127.35,38521.89,39845.55,39845.55,29244553045
1/24/2024,39877.59,40483.79,39508.80,40077.07,40077.07,22359526178
1/25/2024,40075.55,40254.48,39545.66,39933.81,39933.81,18491782013
1/26/2024,39936.82,42209.39,39825.69,41816.87,41816.87,25598119893
1/27/2024,41815.63,42195.63,41431.28,42120.05,42120.05,11422941934
1/28/2024,42126.13,42797.18,41696.91,42035.59,42035.59,16858971687
1/29/2024,42030.91,43305.87,41818.33,43288.25,43288.25,20668476578
1/30/2024,43300.23,43838.95,42711.37,42952.61,42952.61,23842814518
1/31/2024,42946.25,43717.41,42298.95,42582.61,42582.61,24673628793
2/1/2024,42569.76,43243.17,41879.19,43075.77,43075.77,21423953779
2/2/2024,43077.64,43422.49,42584.34,43185.86,43185.86,18603843039
2/3/2024,43184.96,43359.94,42890.81,42992.25,42992.25,11169245236
2/4/2024,42994.94,43097.64,42374.83,42583.58,42583.58,14802225490
2/5/2024,42577.62,43494.25,42264.82,42658.67,42658.67,18715487317
2/6/2024,42657.39,43344.15,42529.02,43084.67,43084.67,16798476726
2/7/2024,43090.02,44341.95,42775.96,44318.22,44318.22,21126587775
2/8/2024,44332.13,45575.84,44332.13,45301.57,45301.57,26154524080
2/9/2024,45297.38,48152.50,45260.82,47147.20,47147.20,39316770844
2/10/2024,47153.53,48146.17,46905.32,47771.28,47771.28,16398681570
2/11/2024,47768.97,48535.94,47617.41,48293.92,48293.92,19315867136
2/12/2024,48296.39,50280.48,47745.76,49958.22,49958.22,34511985805
2/13/2024,49941.36,50358.39,48406.50,49742.44,49742.44,35593051468
2/14/2024,49733.45,52021.37,49296.83,51826.70,51826.70,39105608050
2/15/2024,51836.79,52820.07,51371.63,51938.55,51938.55,38564360533
2/16/2024,51937.73,52537.97,51641.37,52160.20,52160.20,28180567298
2/17/2024,52161.68,52191.91,50669.67,51663.00,51663.00,20009091006
2/18/2024,51661.97,52356.96,51233.71,52122.55,52122.55,17595377311
2/19/2024,52134.81,52483.32,51711.82,51779.14,51779.14,21362184346
2/20/2024,51777.73,52945.05,50792.31,52284.88,52284.88,33353758256
2/21/2024,52273.54,52368.82,50671.76,51839.18,51839.18,28624907020
2/22/2024,51854.64,52009.61,50926.29,51304.97,51304.97,25413900611
2/23/2024,51283.91,51497.93,50561.78,50731.95,50731.95,21427078270
2/24/2024,50736.37,51684.20,50585.45,51571.10,51571.10,15174077879
2/25/2024,51565.21,51950.03,51306.17,51733.24,51733.24,15413239245
2/26/2024,51730.54,54938.18,50931.03,54522.40,54522.40,34074411896
2/27/2024,54519.36,57537.84,54484.20,57085.37,57085.37,49756832031
2/28/2024,57071.10,63913.13,56738.43,62504.79,62504.79,83239156760
2/29/2024,62499.18,63585.64,60498.73,61198.38,61198.38,65496611844
3/1/2024,61168.06,63155.10,60802.53,62440.63,62440.63,40186368423
3/2/2024,62431.65,62458.70,61657.29,62029.85,62029.85,23888473685
3/3/2024,62031.58,63230.21,61435.02,63167.37,63167.37,26253811450
3/4/2024,63137.00,68537.03,62386.52,68330.41,68330.41,70670471105
3/5/2024,68341.05,69170.63,59323.91,63801.20,63801.20,1.02803E+11
3/6/2024,63776.05,67637.93,62848.67,66106.80,66106.80,68750229073
3/7/2024,66099.74,68029.92,65655.53,66925.48,66925.48,46989543159
3/8/2024,66938.09,70083.05,66230.45,68300.09,68300.09,59202881172
3/9/2024,68299.26,68673.05,68053.13,68498.88,68498.88,21609650379
3/10/2024,68500.26,70005.20,68239.98,69019.79,69019.79,35683977532
3/11/2024,69020.55,72850.71,67194.88,72123.91,72123.91,65716656765
3/12/2024,72125.13,72825.66,68728.85,71481.29,71481.29,62554434520
3/13/2024,71482.12,73637.48,71334.09,73083.50,73083.50,48212536929
3/14/2024,73079.38,73750.07,68563.02,71396.59,71396.59,59594605698
3/15/2024,71387.88,72357.13,65630.70,69403.77,69403.77,78320453976
3/16/2024,69392.48,70046.27,64801.39,65315.12,65315.12,46842198371
3/17/2024,65316.34,68845.72,64545.32,68390.63,68390.63,44716864318
3/18/2024,68371.30,68897.13,66594.23,67548.59,67548.59,49261579492
3/19/2024,67556.13,68106.93,61536.18,61912.77,61912.77,74215844794
3/20/2024,61930.16,68115.26,60807.79,67913.67,67913.67,66792634382
3/21/2024,67911.59,68199.99,64580.92,65491.39,65491.39,44480350565
3/22/2024,65489.93,66623.75,62355.37,63778.76,63778.76,41401116964
3/23/2024,63802.72,65976.40,63038.49,64062.20,64062.20,24738964812
3/24/2024,64070.75,67622.76,63825.85,67234.17,67234.17,27206630673
3/25/2024,67234.09,71162.59,66414.84,69958.81,69958.81,42700139523
3/26/2024,69931.33,71535.74,69335.61,69987.84,69987.84,36010437368
3/27/2024,69991.90,71727.69,68381.93,69455.34,69455.34,40827113309
3/28/2024,69452.77,71546.02,68895.51,70744.95,70744.95,34374900617
3/29/2024,70744.80,70913.09,69076.66,69892.83,69892.83,25230851763
3/30/2024,69893.45,70355.49,69601.06,69645.30,69645.30,17130241883
3/31/2024,69647.78,71377.78,69624.87,71333.65,71333.65,20050941373
4/1/2024,71333.48,71342.09,68110.70,69702.15,69702.15,34873527352
4/2/2024,69705.02,69708.38,64586.59,65446.97,65446.97,50705240709
4/3/2024,65446.67,66914.32,64559.90,65980.81,65980.81,34488018367
4/4/2024,65975.70,69291.26,65113.80,68508.84,68508.84,34439527442
4/5/2024,68515.76,68725.76,66011.48,67837.64,67837.64,33748230056
4/6/2024,67840.57,69629.60,67491.72,68896.11,68896.11,19967785809
4/7/2024,68897.11,70284.43,68851.63,69362.55,69362.55,21204930369
4/8/2024,69362.55,72715.36,69064.24,71631.36,71631.36,37261432669
4/9/2024,71632.50,71742.51,68212.92,69139.02,69139.02,36426900409
4/10/2024,69140.24,71093.43,67503.56,70587.88,70587.88,38318601774
4/11/2024,70575.73,71256.23,69571.81,70060.61,70060.61,30153382941
4/12/2024,70061.38,71222.74,65254.84,67195.87,67195.87,44129299406
4/13/2024,67188.38,67931.43,60919.11,63821.47,63821.47,52869738185
4/14/2024,63836.23,65824.43,62205.85,65738.73,65738.73,49084320047
4/15/2024,65739.65,66878.65,62332.07,63426.21,63426.21,43595917654
4/16/2024,63419.30,64355.67,61716.40,63811.86,63811.86,42847528078
4/17/2024,63831.85,64486.36,59768.59,61276.69,61276.69,41915247049
4/18/2024,61275.32,64125.69,60833.48,63512.75,63512.75,36006307335
4/19/2024,63510.75,65481.60,59651.39,63843.57,63843.57,49920425401
4/20/2024,63851.10,65442.46,63172.40,64994.44,64994.44,23097485495
4/21/2024,64992.82,65723.24,64277.72,64926.64,64926.64,20506644853
4/22/2024,64935.63,67233.96,64548.18,66837.68,66837.68,28282686673
4/23/2024,66839.89,67199.24,65864.87,66407.27,66407.27,24310975583
4/24/2024,66408.72,67075.37,63589.87,64276.90,64276.90,30276655120
4/25/2024,64275.02,65275.21,62783.63,64481.71,64481.71,32155786816
4/26/2024,64485.37,64789.66,63322.40,63755.32,63755.32,24139372950
4/27/2024,63750.99,63898.36,62424.72,63419.14,63419.14,19530783039
4/28/2024,63423.52,64321.48,62793.60,63113.23,63113.23,17334827993
4/29/2024,63106.36,64174.88,61795.46,63841.12,63841.12,26635912073
4/30/2024,63839.42,64703.33,59120.07,60636.86,60636.86,37840840057
5/1/2024,60609.50,60780.50,56555.29,58254.01,58254.01,48439780271
5/2/2024,58253.70,59602.30,56937.20,59123.43,59123.43,32711813559
5/3/2024,59122.30,63320.50,58848.31,62889.84,62889.84,33172023048
5/4/2024,62891.03,64494.96,62599.35,63891.47,63891.47,20620477992
5/5/2024,63892.45,64610.89,62955.30,64031.13,64031.13,18296164805
5/6/2024,64038.31,65494.90,62746.24,63161.95,63161.95,28697928697
5/7/2024,63162.76,64390.46,62285.98,62334.82,62334.82,25930730982
5/8/2024,62332.64,62986.09,60877.13,61187.94,61187.94,26088172222
5/9/2024,61191.20,63404.91,60648.07,63049.96,63049.96,25453338161
5/10/2024,63055.19,63446.74,60208.78,60792.78,60792.78,27804954694
5/11/2024,60793.36,61451.15,60492.63,60793.71,60793.71,13842272968
5/12/2024,60793.50,61818.16,60632.60,61448.39,61448.39,13800459405
5/13/2024,61451.22,63422.66,60769.84,62901.45,62901.45,27889181179
5/14/2024,62900.77,63092.13,61123.77,61552.79,61552.79,28186271527
5/15/2024,61553.99,66454.45,61330.41,66267.49,66267.49,39815167074
5/16/2024,66256.11,66712.43,64613.05,65231.58,65231.58,31573077994
5/17/2024,65231.30,67459.46,65119.32,67051.88,67051.88,28031279310
5/18/2024,67066.21,67387.33,66663.50,66940.80,66940.80,16712277406
5/19/2024,66937.93,67694.30,65937.18,66278.37,66278.37,19249094538
5/20/2024,66278.74,71483.56,66086.17,71448.20,71448.20,43850655717
5/21/2024,71443.06,71946.46,69191.13,70136.53,70136.53,46932005990
5/22/2024,70135.32,70623.70,68977.70,69122.34,69122.34,32802561717
5/23/2024,69121.30,70041.27,66356.95,67929.56,67929.56,41895680979
5/24/2024,67928.13,69220.30,66622.67,68526.10,68526.10,29197308153
5/25/2024,68526.92,69579.32,68515.82,69265.95,69265.95,15473071741
5/26/2024,69264.29,69506.23,68183.89,68518.09,68518.09,15628433737
5/27/2024,68512.18,70597.88,68232.50,69394.55,69394.55,25870990717
5/28/2024,69392.20,69514.64,67227.16,68296.22,68296.22,32722265965
5/29/2024,68296.35,68852.46,67101.49,67578.09,67578.09,26707072906
5/30/2024,67576.09,69500.54,67118.08,68364.99,68364.99,29509712534
5/31/2024,68362.52,68999.56,66633.42,67491.41,67491.41,27387283769
6/1/2024,67489.61,67839.77,67386.20,67706.94,67706.94,11641495604
6/2/2024,67710.27,68409.16,67315.52,67751.60,67751.60,17110588415
6/3/2024,67753.90,70230.82,67589.84,68804.78,68804.78,32401285324
6/4/2024,68804.57,71047.41,68564.64,70567.77,70567.77,33149696545
6/5/2024,70568.35,71735.41,70390.71,71082.82,71082.82,32810771409
6/6/2024,71082.84,71625.73,70119.13,70757.16,70757.16,25223152007
6/7/2024,70759.19,71907.85,68507.26,69342.59,69342.59,36188381096
6/8/2024,69324.18,69533.32,69210.74,69305.77,69305.77,14262185861
6/9/2024,69297.49,69817.52,69160.84,69647.99,69647.99,13534028500
6/10/2024,69644.31,70146.07,69232.42,69512.28,69512.28,20597699541
6/11/2024,69508.08,69549.41,66123.60,67332.03,67332.03,37116136345
6/12/2024,67321.38,69977.89,66902.45,68241.19,68241.19,34497940694
6/13/2024,68243.10,68365.78,66304.56,66756.40,66756.40,28955204146
6/14/2024,66747.57,67294.65,65056.89,66011.09,66011.09,27403884779
6/15/2024,66006.74,66402.19,65871.77,66191.00,66191.00,14121265576
6/16/2024,66189.36,66894.84,66018.25,66639.05,66639.05,13281140541
6/17/2024,66636.52,67188.32,65094.96,66490.30,66490.30,30006354476
6/18/2024,66490.98,66556.70,64066.96,65140.75,65140.75,39481285950
6/19/2024,65146.66,65695.35,64693.30,64960.30,64960.30,21103423504
6/20/2024,64960.30,66438.96,64547.85,64828.66,64828.66,25641109124
6/21/2024,64837.99,65007.55,63378.89,64096.20,64096.20,26188171739
6/22/2024,64113.86,64475.47,63929.76,64252.58,64252.58,9858198793
6/23/2024,64248.96,64491.70,63180.80,63180.80,63180.80,11170471802
6/24/2024,63173.35,63292.53,58601.70,60277.41,60277.41,43152133651
6/25/2024,60266.28,62258.26,60239.75,61804.64,61804.64,29201215431
6/26/2024,61789.68,62434.14,60695.19,60811.28,60811.28,22506003064
6/27/2024,60811.23,62293.86,60585.33,61604.80,61604.80,21231745045
6/28/2024,61612.80,62126.10,59985.40,60320.14,60320.14,24952866877
6/29/2024,60319.88,61097.62,60300.96,60887.38,60887.38,12652903396
6/30/2024,60888.45,62892.83,60632.95,62678.29,62678.29,17333226409
7/1/2024,62673.61,63777.23,62495.51,62851.98,62851.98,25468379421
7/2/2024,62844.41,63203.36,61752.75,62029.02,62029.02,20151616992
7/3/2024,62034.33,62187.70,59419.39,60173.92,60173.92,29756701685
7/4/2024,60147.14,60399.68,56777.80,56977.70,56977.70,41149609230
7/5/2024,57022.81,57497.15,53717.38,56662.38,56662.38,55417544033
7/6/2024,56659.07,58472.55,56038.96,58303.54,58303.54,20610320577
7/7/2024,58239.43,58371.12,55793.32,55849.11,55849.11,20553359505
7/8/2024,55849.57,58131.34,54321.02,56705.10,56705.10,39766159899
7/9/2024,56704.60,58239.20,56316.88,58009.23,58009.23,27849512607
7/10/2024,58033.88,59359.43,57178.41,57742.50,57742.50,26175260526
7/11/2024,57729.89,59299.43,57120.38,57344.91,57344.91,28707803842
7/12/2024,57341.20,58532.55,56590.18,57899.46,57899.46,25604805221
7/13/2024,57908.74,59787.08,57796.44,59231.95,59231.95,17080061806
7/14/2024,59225.25,61329.53,59225.25,60787.79,60787.79,22223416061
7/15/2024,60815.46,64870.15,60704.93,64870.15,64870.15,38094526099
7/16/2024,64784.42,65354.34,62487.97,65097.15,65097.15,41617346768
7/17/2024,65091.83,66066.73,63896.09,64118.79,64118.79,32525071311
7/18/2024,64104.74,65104.66,63246.16,63974.07,63974.07,27239305337
7/19/2024,63972.32,67442.64,63329.34,66710.16,66710.16,37003855410
7/20/2024,66709.92,67610.73,66299.62,67163.65,67163.65,19029581250
7/21/2024,67164.91,68372.91,65842.30,68154.52,68154.52,26652190004
7/22/2024,68152.98,68480.06,66611.30,67585.25,67585.25,42649109453
7/23/2024,67584.80,67779.02,65484.46,65927.67,65927.67,35605668666
7/24/2024,65927.86,67113.98,65147.00,65372.13,65372.13,27470942309
7/25/2024,65375.88,66112.42,63473.47,65777.23,65777.23,38315761670
7/26/2024,65771.81,68207.60,65743.77,67912.06,67912.06,30488630457
7/27/2024,67911.81,69398.51,66705.22,67813.34,67813.34,34691905492
7/28/2024,67808.66,68301.85,67085.83,68255.87,68255.87,18043166945
7/29/2024,68259.05,69987.54,66532.59,66819.91,66819.91,40780682628
7/30/2024,66819.05,66987.67,65323.19,66201.02,66201.02,31380492109
7/31/2024,66201.27,66810.21,64532.05,64619.25,64619.25,31292785994
